id,locality,p_type,sub_type,price,bedrooms,living_area,equip_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,surface of the plot,state,facades,swim_pool
11103652,gent,other,covered-parking-space,27000,,,0,0,0,0,,0,,0,0,,0,0
11103637,gent,other,covered-parking-space,20500,,,0,0,0,0,,0,,0,0,,0,0
11103625,sint-amandsberg,other,covered-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
11103623,gent,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
11103580,neder-over-heembeek,other,covered-parking-space,22000,,,0,0,0,0,,0,,0,0,,0,0
11102107,leuven,other,outdoor-parking-space,29000,,,0,0,0,0,,0,,0,0,,0,0
11097621,leuven,other,lock-up-garage,43000,,,0,0,0,0,,0,,0,0,,0,0
11079166,oostende,other,lock-up-garage,42500,,,0,0,0,0,,0,,0,0,,0,0
11078526,brugge,other,outdoor-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
11078515,brugge,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
11073261,blankenberge,other,covered-parking-space,42500,,,0,0,0,0,,0,,0,0,,0,0
11071765,bissegem,other,covered-parking-space,34000,,,0,0,0,0,,0,,0,0,,0,0
11069104,de%20haan,other,covered-parking-space,70000,,,0,0,0,0,,0,,0,0,,0,0
11066184,brussel,other,covered-parking-space,30000,,,0,0,0,0,,0,,0,0,,0,0
11051455,beaufays%20%28chaudfontaine%29,other,lock-up-parking,25000,,,0,0,0,0,,0,,0,0,,0,0
11050028,anh%C3%A9e,other,lock-up-garage,45000,,,0,0,0,0,,0,,0,0,,0,0
20285458,nieuwpoort,other,covered-parking-space,57000,,,0,0,0,0,,0,,0,0,,0,0
20206508,laeken,other,outdoor-parking-space,12000,,,0,0,0,0,,0,,0,0,,0,0
20294941,beveren-waas,other,covered-parking-space,27000,,,0,0,0,0,,0,,0,0,,0,0
20203521,hasselt,other,lock-up-parking,167650,,,0,0,0,0,,0,,0,0,,0,0
11380825,saint-gilles,other,covered-parking-space,10900,,,0,0,0,0,,0,,0,0,,0,0
20290103,antwerpen,other,lock-up-garage,25000,,,0,0,0,0,,0,,0,0,,0,0
20228738,warisoulx,other,lock-up-parking,150000,,,0,0,0,0,,0,,0,0,,0,0
20226462,schaarbeek,other,covered-parking-space,28000,,,0,0,0,0,,0,,0,0,,0,0
9474702,vosselaar,other,outdoor-parking-space,8000,,,0,0,0,0,,0,,0,0,,0,0
20186691,dilsen-stokkem,other,lock-up-parking,18275,,,0,0,0,0,,0,,0,0,,0,0
10980738,wielsbeke,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
10980737,wielsbeke,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
11089024,kontich,other,covered-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
11148825,tournai,other,covered-parking-space,60000,,,0,0,0,0,,0,,0,0,,0,0
10033466,brugge,other,lock-up-garage,60000,,,0,0,0,0,,0,,0,0,,0,0
20268891,evere,other,covered-parking-space,32500,,,0,0,0,0,,0,,0,0,,0,0
20209254,mons,other,covered-parking-space,300000,,,0,0,0,0,,0,,0,0,,0,0
11449295,beveren,other,lock-up-garage,649995,,,0,0,0,0,,0,,0,0,,0,0
11416707,essen,other,covered-parking-space,4900,,,0,0,0,0,,0,,0,0,,0,0
10586790,zulte,other,outdoor-parking-space,10500,,,0,0,0,0,,0,,0,0,,0,0
10763978,diest,other,outdoor-parking-space,12000,,,0,0,0,0,,0,,0,0,,0,0
11139401,boom,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
20122480,bruxelles,other,covered-parking-space,14000,,,0,0,0,0,,0,,0,0,,0,0
10798460,zeebrugge,other,outdoor-parking-space,15800,,,0,0,0,0,,0,,0,0,,0,0
10339358,vorselaar,other,lock-up-parking,16500,,,0,0,0,0,,0,,0,0,,0,0
10452700,mechelen,other,outdoor-parking-space,19700,,,0,0,0,0,,0,,0,0,,0,0
10695503,schelle,other,covered-parking-space,23900,,,0,0,0,0,,0,,0,0,,0,0
10695497,deurne,other,covered-parking-space,20900,,,0,0,0,0,,0,,0,0,,0,0
10691781,evere,other,covered-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
10687401,oostende,other,lock-up-garage,72500,,,0,0,0,0,,0,,0,0,,0,0
10687068,knokke-heist,other,lock-up-garage,39500,,,0,0,0,0,,0,,0,0,,0,0
10684998,knokke-heist,other,lock-up-garage,295000,,,0,0,0,0,,0,,0,0,,0,0
10684856,ukkel,other,covered-parking-space,26500,,,0,0,0,0,,0,,0,0,,0,0
10681653,blankenberge,other,covered-parking-space,45000,,,0,0,0,0,,0,,0,0,,0,0
10679698,oostende,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
10679594,blankenberge,other,covered-parking-space,79500,,,0,0,0,0,,0,,0,0,,0,0
10679154,de%20haan,other,covered-parking-space,45000,,,0,0,0,0,,0,,0,0,,0,0
10295240,oostkamp,other,covered-parking-space,23000,,,0,0,0,0,,0,,0,0,,0,0
10670254,brussel,other,covered-parking-space,29000,,,0,0,0,0,,0,,0,0,,0,0
10670245,evere,other,covered-parking-space,22500,,,0,0,0,0,,0,,0,0,,0,0
10667723,brussel,other,covered-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
10666130,gistel,other,outdoor-parking-space,9990,,,0,0,0,0,,0,,0,0,,0,0
10666131,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10666132,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10666127,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10664102,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10664101,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10664100,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10663360,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10663359,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10663358,gistel,other,outdoor-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10662323,gistel,other,outdoor-parking-space,11990,,,0,0,0,0,,0,,0,0,,0,0
10661795,gistel,other,lock-up-garage,39000,,,0,0,0,0,,0,,0,0,,0,0
10661794,gistel,other,lock-up-garage,35000,,,0,0,0,0,,0,,0,0,,0,0
10658720,malmedy,other,covered-parking-space,15950,,,0,0,0,0,,0,,0,0,,0,0
20032938,brugge,other,covered-parking-space,38500,,,0,0,0,0,,0,,0,0,,0,0
20136525,zwijndrecht-zwijndrecht,other,covered-parking-space,39000,,,0,0,0,0,,0,,0,0,,0,0
20135776,uccle,other,lock-up-garage,45000,,,0,0,0,0,,0,,0,0,,0,0
11087624,ukkel,other,covered-parking-space,45000,,,0,0,0,0,,0,,0,0,,0,0
20068885,mons,other,lock-up-garage,45000,,,0,0,0,0,,0,,0,0,,0,0
20231149,gent,other,lock-up-garage,45000,,,0,0,0,0,,0,,0,0,,0,0
11160693,nieuwpoort,other,lock-up-garage,58000,,,0,0,0,0,,0,,0,0,,0,0
20191498,nieuwpoort,other,lock-up-garage,60000,,,0,0,0,0,,0,,0,0,,0,0
20253686,nieuwpoort,other,lock-up-garage,61500,,,0,0,0,0,,0,,0,0,,0,0
20015548,oostende,other,covered-parking-space,68000,,,0,0,0,0,,0,,0,0,,0,0
20259847,embourg,other,lock-up-garage,76500,,,0,0,0,0,,0,,0,0,,0,0
11385074,de-panne,other,lock-up-garage,79000,,,0,0,0,0,,0,,0,0,,0,0
10814449,wenduine,other,lock-up-garage,95000,,,0,0,0,0,,0,,0,0,,0,0
20045436,andenne,other,lock-up-garage,130000,,,0,0,0,0,,0,,0,0,,0,0
20202261,mons,other,covered-parking-space,235000,,,0,0,0,0,,0,,0,0,,0,0
20007658,angleur,other,outdoor-parking-space,265000,,,0,0,0,0,,0,,0,0,,0,0
20186068,seraing,other,lock-up-garage,310000,,,0,0,0,0,,0,,0,0,,0,0
20174186,hemiksem,other,covered-parking-space,274000,,,0,0,0,0,,0,,0,0,,0,0
20192595,beersel,other,lock-up-parking,495000,,,0,0,0,0,,0,,0,0,,0,0
20163035,hal,other,lock-up-parking,700000,,,0,0,0,0,,0,,0,0,,0,0
20050377,woluwe-saint-lambert,other,covered-parking-space,1700000,,,0,0,0,0,,0,,0,0,,0,0
20305089,kapellen,other,outdoor-parking-space,9950,,,0,0,0,0,,0,,0,0,,0,0
20291562,braine-lalleud,other,lock-up-garage,94000,,,0,0,0,0,,0,,0,0,,0,0
20108158,ixelles,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
20077715,zaventem,other,covered-parking-space,19500,,,0,0,0,0,,0,,0,0,,0,0
20077714,zaventem,other,covered-parking-space,19500,,,0,0,0,0,,0,,0,0,,0,0
20077713,zaventem,other,covered-parking-space,19500,,,0,0,0,0,,0,,0,0,,0,0
9475049,houthalen-helchteren,other,outdoor-parking-space,13000,,,0,0,0,0,,0,,0,0,,0,0
9464584,sint-eloois-vijve,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
9383218,st-andries,other,covered-parking-space,13000,,,0,0,0,0,,0,,0,0,,0,0
9381907,de%20haan,other,outdoor-parking-space,19000,,,0,0,0,0,,0,,0,0,,0,0
9374440,geel,other,covered-parking-space,17750,,,0,0,0,0,,0,,0,0,,0,0
9331273,zedelgem,other,lock-up-garage,20000,,,0,0,0,0,,0,,0,0,,0,0
9315893,halle,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
9294127,gent,other,covered-parking-space,30000,,,0,0,0,0,,0,,0,0,,0,0
9294128,gent,other,covered-parking-space,30000,,,0,0,0,0,,0,,0,0,,0,0
9293273,antwerpen,other,covered-parking-space,29000,,,0,0,0,0,,0,,0,0,,0,0
9233149,schaerbeek,other,covered-parking-space,22500,,,0,0,0,0,,0,,0,0,,0,0
9149007,jette,other,outdoor-parking-space,14900,,,0,0,0,0,,0,,0,0,,0,0
9141990,lier,other,covered-parking-space,19900,,,0,0,0,0,,0,,0,0,,0,0
9049878,namur,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
8910197,veurne,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
8775494,deerlijk,other,lock-up-parking,38500,,,0,0,0,0,,0,,0,0,,0,0
8689870,ixelles,other,covered-parking-space,50000,,,0,0,0,0,,0,,0,0,,0,0
8566659,auderghem,other,covered-parking-space,28000,,,0,0,0,0,,0,,0,0,,0,0
8541986,waterloo,other,covered-parking-space,21500,,,0,0,0,0,,0,,0,0,,0,0
8518463,mons,other,outdoor-parking-space,7500,,,0,0,0,0,,0,,0,0,,0,0
8518451,nivelles,other,outdoor-parking-space,6500,,,0,0,0,0,,0,,0,0,,0,0
9504741,lendelede,other,outdoor-parking-space,4000,,,0,0,0,0,,0,,0,0,,0,0
20217944,antwerpen-2050,other,covered-parking-space,9000,,,0,0,0,0,,0,,0,0,,0,0
11124494,antwerpen,other,lock-up-garage,9500,,,0,0,0,0,,0,,0,0,,0,0
8913360,waregem,other,covered-parking-space,10000,,,0,0,0,0,,0,,0,0,,0,0
11124491,antwerpen,other,lock-up-garage,13950,,,0,0,0,0,,0,,0,0,,0,0
11124495,antwerpen,other,lock-up-garage,14950,,,0,0,0,0,,0,,0,0,,0,0
20136351,liege,other,covered-parking-space,16900,,,0,0,0,0,,0,,0,0,,0,0
8972155,tielt-8700,other,outdoor-parking-space,19500,,,0,0,0,0,,0,,0,0,,0,0
10109224,roeselare,other,outdoor-parking-space,19500,,,0,0,0,0,,0,,0,0,,0,0
10468694,roeselare,other,covered-parking-space,19500,,,0,0,0,0,,0,,0,0,,0,0
10921412,brussel,other,lock-up-garage,25000,,,0,0,0,0,,0,,0,0,,0,0
20207426,molenbeek-saint-jean,other,lock-up-garage,27500,,,0,0,0,0,,0,,0,0,,0,0
11477249,lichtervelde,other,lock-up-garage,30500,,,0,0,0,0,,0,,0,0,,0,0
20157219,veurne,other,covered-parking-space,35000,,,0,0,0,0,,0,,0,0,,0,0
10644998,nieuwpoort,other,covered-parking-space,50000,,,0,0,0,0,,0,,0,0,,0,0
11369564,nieuwpoort,other,covered-parking-space,60000,,,0,0,0,0,,0,,0,0,,0,0
11076982,nieuwpoort,other,covered-parking-space,70000,,,0,0,0,0,,0,,0,0,,0,0
20034244,nieuwpoort,other,covered-parking-space,79000,,,0,0,0,0,,0,,0,0,,0,0
9469635,niel,other,covered-parking-space,19000,,,0,0,0,0,,0,,0,0,,0,0
10282399,sint-niklaas,other,covered-parking-space,19000,,,0,0,0,0,,0,,0,0,,0,0
10349696,dendermonde,other,covered-parking-space,19000,,,0,0,0,0,,0,,0,0,,0,0
10349695,dendermonde,other,covered-parking-space,19000,,,0,0,0,0,,0,,0,0,,0,0
9556713,wilrijk,other,covered-parking-space,19750,,,0,0,0,0,,0,,0,0,,0,0
10780951,zwevegem,other,covered-parking-space,22500,,,0,0,0,0,,0,,0,0,,0,0
20155627,wavre,other,covered-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
9991148,antwerpen,other,covered-parking-space,35000,,,0,0,0,0,,0,,0,0,,0,0
11101234,gembloux,other,covered-parking-space,4500,,,0,0,0,0,,0,,0,0,,0,0
20090583,wellen,other,outdoor-parking-space,6400,,,0,0,0,0,,0,,0,0,,0,0
20254878,ixelles,other,covered-parking-space,69000,,,0,0,0,0,,0,,0,0,,0,0
10324213,neerpelt,other,outdoor-parking-space,6000,,,0,0,0,0,,0,,0,0,,0,0
20013482,deurne-antwerpen,other,lock-up-parking,8000,,,0,0,0,0,,0,,0,0,,0,0
11333736,malmedy,other,covered-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10712742,harelbeke,other,covered-parking-space,16500,,,0,0,0,0,,0,,0,0,,0,0
20276047,anderlecht,other,lock-up-parking,20000,,,0,0,0,0,,0,,0,0,,0,0
11033604,st-jans-molenbeek,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
10501368,boechout,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
11334397,mons,other,lock-up-parking,20000,,,0,0,0,0,,0,,0,0,,0,0
9477460,hollain,other,outdoor-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
20084632,bruxelles,other,covered-parking-space,22000,,,0,0,0,0,,0,,0,0,,0,0
11037384,beveren-waas,other,covered-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
20055398,hoogstraten,other,lock-up-garage,26000,,,0,0,0,0,,0,,0,0,,0,0
11260307,berchem,other,covered-parking-space,32000,,,0,0,0,0,,0,,0,0,,0,0
20154501,leuven,other,lock-up-garage,32000,,,0,0,0,0,,0,,0,0,,0,0
10994621,koksijde,other,covered-parking-space,39000,,,0,0,0,0,,0,,0,0,,0,0
20191572,koksijde,other,covered-parking-space,60500,,,0,0,0,0,,0,,0,0,,0,0
10627806,knokke-heist,other,lock-up-parking,230000,,,0,0,0,0,,0,,0,0,,0,0
20205178,antwerpen,other,covered-parking-space,320000,,,0,0,0,0,,0,,0,0,,0,0
10181770,waregem,other,covered-parking-space,12500,,,0,0,0,0,,0,,0,0,,0,0
10563131,oostkamp,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
10563130,oostkamp,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
10563129,oostkamp,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
10563127,oostkamp,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
20191665,de-panne,other,covered-parking-space,35000,,,0,0,0,0,,0,,0,0,,0,0
20175611,vise,other,covered-parking-space,39000,,,0,0,0,0,,0,,0,0,,0,0
20175151,vise,other,covered-parking-space,40000,,,0,0,0,0,,0,,0,0,,0,0
20175388,vise,other,covered-parking-space,55000,,,0,0,0,0,,0,,0,0,,0,0
10681780,zoersel,other,covered-parking-space,17000,,,0,0,0,0,,0,,0,0,,0,0
10324170,tongeren,other,covered-parking-space,22000,,,0,0,0,0,,0,,0,0,,0,0
11200770,sint-truiden,other,lock-up-garage,5500,,,0,0,0,0,,0,,0,0,,0,0
10451515,laakdal,other,outdoor-parking-space,13000,,,0,0,0,0,,0,,0,0,,0,0
10891812,mol,other,covered-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
20020322,uccle,other,lock-up-garage,18000,,,0,0,0,0,,0,,0,0,,0,0
10914396,kortenberg,other,covered-parking-space,20000,,,0,0,0,0,,0,,0,0,,0,0
10682222,oostende,other,lock-up-garage,30000,,,0,0,0,0,,0,,0,0,,0,0
10701277,oostende,other,lock-up-garage,40000,,,0,0,0,0,,0,,0,0,,0,0
20024755,middelkerke,other,lock-up-garage,60000,,,0,0,0,0,,0,,0,0,,0,0
20294935,uccle,other,lock-up-garage,58000,,,0,0,0,0,,0,,0,0,,0,0
20231917,berchem-sainte-agathe,other,lock-up-garage,90000,,,0,0,0,0,,0,,0,0,,0,0
10189198,anderlecht,other,covered-parking-space,9900,,,0,0,0,0,,0,,0,0,,0,0
11342509,brussel-12,other,lock-up-parking,9900,,,0,0,0,0,,0,,0,0,,0,0
11485759,achene,other,lock-up-garage,17000,,,0,0,0,0,,0,,0,0,,0,0
5800834,antwerpen-1,other,covered-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
20134691,schaerbeek,other,lock-up-garage,49900,,,0,0,0,0,,0,,0,0,,0,0
10297808,heusden-zolder,other,covered-parking-space,9000,,,0,0,0,0,,0,,0,0,,0,0
10297811,bilzen,other,covered-parking-space,19900,,,0,0,0,0,,0,,0,0,,0,0
10988058,grez-doiceau,other,covered-parking-space,25000,,,0,0,0,0,,0,,0,0,,0,0
11279947,saint-josse-ten-noode,other,lock-up-garage,30000,,,0,0,0,0,,0,,0,0,,0,0
11343665,zaventem,other,covered-parking-space,22000,,,0,0,0,0,,0,,0,0,,0,0
11343664,zaventem,other,covered-parking-space,22000,,,0,0,0,0,,0,,0,0,,0,0
11343688,zaventem,other,lock-up-garage,30000,,,0,0,0,0,,0,,0,0,,0,0
10444993,beringen,other,outdoor-parking-space,15000,,,0,0,0,0,,0,,0,0,,0,0
11343681,zaventem,other,lock-up-garage,30000,,,0,0,0,0,,0,,0,0,,0,0
10708712,antwerpen,other,lock-up-garage,30000,,,0,0,0,0,,0,,0,0,,0,0
20299306,evere,apartment,flat-studio,235000,,42,1,0,0,1,4,0,,46,0,,3,0
20299300,evere,apartment,apartment,299000,1,58,1,0,0,1,18,0,,76,0,,3,0
20299303,evere,apartment,flat-studio,299000,,47,1,0,0,1,8,0,,55,0,,3,0
20299294,evere,apartment,apartment,319000,1,71,1,0,0,1,8,0,,79,0,,3,0
20299305,evere,apartment,apartment,325000,1,64,1,0,0,1,24,0,,88,0,,3,0
20299293,evere,apartment,apartment,349000,1,73,1,0,0,1,16,0,,89,0,,3,0
20299292,evere,apartment,apartment,349000,1,71,1,0,0,1,38,0,,109,0,,3,0
20299304,evere,apartment,apartment,459000,2,96,1,0,0,1,11,0,,107,0,,3,0
20299296,evere,apartment,penthouse,499000,3,104,1,0,0,1,34,0,,138,0,,3,0
20300259,deinze,apartment,apartment,235000,1,68,0,0,0,0,,0,,68,0,,0,0
20300258,deinze,apartment,apartment,310000,1,90,0,0,0,0,,0,,90,0,,0,0
20300345,deinze,apartment,apartment,370000,2,96,0,0,0,0,,0,,96,0,,0,0
20300257,deinze,apartment,apartment,390000,2,99,0,0,0,0,,0,,99,0,,0,0
20300344,deinze,apartment,apartment,420000,3,116,0,0,0,0,,0,,116,0,,0,0
20300256,deinze,apartment,apartment,550000,3,130,0,0,0,0,,0,,130,0,,0,0
20299478,evere,apartment,flat-studio,240000,,41,1,0,0,1,2,0,,43,0,,2,0
20299480,evere,apartment,flat-studio,245000,,41,1,0,0,1,2,0,,43,0,,2,0
20299489,evere,apartment,flat-studio,250000,,41,1,0,0,1,2,0,,43,0,,2,0
20299494,evere,apartment,flat-studio,274000,,48,1,0,0,1,3,0,,51,0,,2,0
20299496,evere,apartment,flat-studio,298000,,47,1,0,0,1,12,0,,59,0,,2,0
20299483,evere,apartment,flat-studio,315000,,58,1,0,0,0,,0,,58,0,,2,0
20299495,evere,apartment,apartment,337000,1,69,1,0,0,1,2,0,,71,0,,2,0
20299488,evere,apartment,apartment,342000,1,69,1,0,0,1,2,0,,71,0,,2,0
20299493,evere,apartment,apartment,347000,1,69,1,0,0,1,2,0,,71,0,,2,0
20299492,evere,apartment,apartment,364000,2,88,1,0,0,1,2,0,,90,0,,2,0
20299487,evere,apartment,apartment,369000,2,88,1,0,0,1,2,0,,90,0,,2,0
20299490,evere,apartment,apartment,379000,2,88,1,0,0,1,2,0,,90,0,,2,0
20299482,evere,apartment,apartment,395000,2,92,1,0,0,1,13,0,,105,0,,2,0
20299486,evere,apartment,apartment,432000,3,105,1,0,0,1,15,0,,120,0,,2,0
20299481,evere,apartment,apartment,437000,3,105,1,0,0,1,15,0,,120,0,,2,0
20299477,evere,apartment,apartment,439000,1,80,1,0,0,1,11,1,48,139,0,,2,0
20299485,evere,apartment,apartment,442000,3,105,1,0,0,1,15,0,,120,0,,2,0
20299479,evere,apartment,apartment,528000,3,125,1,0,0,1,11,1,38,174,0,,2,0
20301197,grembergen,apartment,apartment,243650,2,72,1,0,0,1,6,0,,78,0,,2,0
20301198,grembergen,apartment,apartment,248650,2,76,1,0,0,1,6,0,,82,0,,2,0
20301194,grembergen,apartment,apartment,248650,2,77,1,0,0,1,6,0,,83,0,,2,0
20301192,grembergen,apartment,apartment,253650,1,90,1,0,0,1,6,0,,96,0,,2,0
20301196,grembergen,apartment,apartment,258650,1,103,1,0,0,1,5,0,,108,0,,2,0
20301200,grembergen,apartment,ground-floor,271650,2,83,1,0,0,1,45,1,45,173,0,,2,0
20298493,braine-l%27alleud,apartment,apartment,290000,1,68,1,0,0,1,19,0,,87,0,As new,2,1
20298509,braine-l%27alleud,apartment,apartment,295000,1,69,1,0,0,1,9,0,,78,0,As new,2,1
20298508,braine-l%27alleud,apartment,apartment,298000,1,69,1,0,0,1,12,0,,81,0,As new,2,1
20298525,braine-l%27alleud,apartment,apartment,299000,1,69,1,0,0,1,21,0,,90,0,As new,2,1
20298502,braine-l%27alleud,apartment,apartment,299000,1,68,1,0,0,1,9,0,,77,0,As new,2,1
20298505,braine-l%27alleud,apartment,apartment,302000,1,68,1,0,0,1,13,0,,81,0,As new,2,1
20298491,braine-l%27alleud,apartment,apartment,395000,2,95,1,0,0,1,15,0,,110,0,As new,2,1
20298497,braine-l%27alleud,apartment,apartment,395000,2,95,1,0,0,1,20,1,261,376,0,As new,3,1
20298499,braine-l%27alleud,apartment,apartment,395000,2,97,1,0,0,1,13,0,,110,0,As new,2,1
20298501,braine-l%27alleud,apartment,apartment,399000,2,95,1,0,0,1,17,1,180,292,0,As new,2,1
20298511,braine-l%27alleud,apartment,apartment,,2,96,1,0,0,1,20,0,,116,0,As new,3,1
20298519,braine-l%27alleud,apartment,apartment,405000,2,95,1,0,0,1,13,0,,108,0,As new,2,1
20298526,braine-l%27alleud,apartment,apartment,,2,107,1,0,0,1,18,0,,125,0,As new,2,1
20298506,braine-l%27alleud,apartment,apartment,415000,2,107,1,0,0,1,12,0,,119,0,As new,2,1
20298495,braine-l%27alleud,apartment,apartment,415000,2,103,1,0,0,1,18,0,,121,0,As new,3,1
20298510,braine-l%27alleud,apartment,apartment,418000,2,107,1,0,0,1,14,0,,121,0,As new,2,1
20298518,braine-l%27alleud,apartment,apartment,425000,2,103,1,0,0,1,18,0,,121,0,As new,3,1
20298527,braine-l%27alleud,apartment,apartment,450000,3,115,1,0,0,1,20,0,,135,0,As new,3,1
20298507,braine-l%27alleud,apartment,apartment,460000,3,115,1,0,0,1,12,0,,127,0,As new,3,1
20298522,braine-l%27alleud,apartment,apartment,465000,3,115,1,0,0,1,18,0,,133,0,As new,3,1
20298504,braine-l%27alleud,apartment,apartment,475000,3,115,1,0,0,1,18,0,,133,0,As new,3,1
20298500,braine-l%27alleud,apartment,apartment,480000,3,128,1,0,0,1,21,1,120,269,0,As new,2,1
20298529,braine-l%27alleud,apartment,apartment,480000,3,128,1,0,0,1,21,1,120,269,0,As new,2,1
20298494,braine-l%27alleud,apartment,apartment,485000,3,127,1,0,0,1,20,0,,147,0,As new,2,1
20298498,braine-l%27alleud,apartment,apartment,489000,3,128,1,0,0,1,20,0,,148,0,As new,2,1
20298520,braine-l%27alleud,apartment,apartment,495000,3,127,1,0,0,1,22,0,,149,0,As new,2,1
20298521,braine-l%27alleud,apartment,apartment,,3,128,1,0,0,1,20,0,,148,0,As new,2,1
20298503,braine-l%27alleud,apartment,apartment,560000,2,106,1,0,0,1,34,0,,140,0,As new,3,1
20298516,braine-l%27alleud,apartment,apartment,570000,2,110,1,0,0,1,26,0,,136,0,As new,3,1
20298530,braine-l%27alleud,apartment,apartment,625000,3,133,1,0,0,1,42,0,,175,0,As new,2,1
20298515,braine-l%27alleud,apartment,apartment,750000,3,162,1,0,0,1,44,0,,206,0,As new,3,1
20298513,braine-l%27alleud,apartment,apartment,750000,3,162,1,0,0,1,41,0,,203,0,As new,3,1
20298514,braine-l%27alleud,apartment,apartment,760000,3,175,1,0,0,1,26,0,,201,0,As new,3,1
20298426,braine-l%27alleud,apartment,apartment,290000,1,68,1,0,0,1,19,0,,87,0,As new,2,1
20298415,braine-l%27alleud,apartment,apartment,295000,1,69,1,0,0,1,9,0,,78,0,As new,2,1
20298414,braine-l%27alleud,apartment,apartment,298000,1,69,1,0,0,1,12,0,,81,0,As new,2,1
20298413,braine-l%27alleud,apartment,apartment,299000,1,69,1,0,0,1,21,0,,90,0,As new,2,1
20298421,braine-l%27alleud,apartment,apartment,299000,1,68,0,0,0,1,9,0,,77,0,As new,2,1
20298422,braine-l%27alleud,apartment,apartment,302000,1,68,1,0,0,1,13,0,,81,0,As new,2,1
20298418,braine-l%27alleud,apartment,apartment,410000,2,107,1,0,0,1,18,0,,125,0,As new,2,1
20298419,braine-l%27alleud,apartment,apartment,415000,2,107,1,0,0,1,12,0,,119,0,As new,2,1
20298417,braine-l%27alleud,apartment,apartment,418000,2,107,1,0,0,1,14,0,,121,0,As new,2,1
20298425,braine-l%27alleud,apartment,apartment,450000,3,115,1,0,0,1,20,0,,135,0,As new,3,1
20298412,braine-l%27alleud,apartment,apartment,460000,3,115,1,0,0,1,12,0,,127,0,As new,3,1
20298407,braine-l%27alleud,apartment,apartment,465000,3,115,1,0,0,1,18,0,,133,0,As new,3,1
20298416,braine-l%27alleud,apartment,apartment,475000,3,115,1,0,0,1,18,0,,133,0,As new,3,1
20298424,braine-l%27alleud,apartment,penthouse,750000,3,162,1,0,0,1,41,0,,203,0,As new,3,1
20298410,braine-l%27alleud,apartment,penthouse,750000,3,162,1,0,0,1,44,0,,206,0,As new,0,1
20298420,braine-l%27alleud,apartment,penthouse,760000,3,175,1,0,0,1,28,0,,203,0,As new,3,1
20300320,wevelgem,house,house,310290,3,151,0,0,0,0,,0,,151,205,,2,0
20300321,wevelgem,house,house,330387,3,143,0,0,0,0,,0,,143,266,,3,0
20300310,wevelgem,house,house,311692,3,151,0,0,0,0,,0,,151,304,,2,0
20300314,wevelgem,house,house,332636,3,142,0,0,0,0,,0,,142,363,,3,0
20300316,wevelgem,house,house,349846,3,151,0,0,0,0,,0,,151,409,,3,0
20300329,tielt-%288700%29,house,house,314119,3,146,0,0,0,0,,0,,146,162,,2,0
20300309,tielt-%288700%29,house,house,318524,3,136,0,0,0,0,,0,,136,122,,3,0
