Id,Locality,Type,SubType,Price,Sale_Type,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool
20038235,Gent,Apartment,penthouse,580000,Private,2,91,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,96,0,As new,2,TRUE
20038229,Gent,Apartment,apartment,650000,Private,2,106,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,116,0,As new,2,TRUE
20038237,Gent,Apartment,ground-floor,810000,Private,3,137,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,147,0,As new,2,TRUE
20038239,Gent,Apartment,ground-floor,850000,Private,3,144,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,154,0,As new,2,TRUE
20026156,Gent,Apartment,ground-floor,320000,Private,0,45,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,45,0,Good,2,TRUE
20026138,Gent,Apartment,apartment,320000,Private,0,61,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,61,0,To renovate,4,FALSE
20026161,Gent,Apartment,apartment,380000,Private,1,61,FALSE,FALSE,FALSE,TRUE,9,TRUE,5,75,0,Good,2,FALSE
20026152,Gent,Apartment,apartment,495000,Private,2,89,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,94,0,Good,2,TRUE
20026163,Gent,Apartment,apartment,499000,Private,2,91,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,96,0,Good,2,TRUE
20026151,Lippelo,Apartment,apartment,550000,Private,2,89,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,94,0,Good,2,TRUE
20026149,Lippelo,Apartment,apartment,560000,Private,2,92,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,97,0,Good,2,TRUE
20026159,Arbre,Apartment,penthouse,560000,Private,2,89,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,94,0,Good,2,TRUE
20026153,Arbre,Apartment,apartment,560000,Private,2,91,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,96,0,Good,2,TRUE
20026155,Arbre,Apartment,penthouse,570000,Private,2,91,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,96,0,Good,2,TRUE
20026158,Arbre,Apartment,apartment,570000,Private,2,92,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,97,0,Good,2,TRUE
20026150,Arbre,Apartment,penthouse,580000,Private,2,92,FALSE,FALSE,FALSE,TRUE,5,FALSE,0,97,0,Good,2,TRUE
20026160,Arbre,Apartment,apartment,650000,Private,2,107,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,117,0,Good,2,TRUE
20026157,Arbre,Apartment,apartment,660000,Private,2,107,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,117,0,Good,2,TRUE
20026154,Arbre,Apartment,duplex,780000,Private,2,155,FALSE,FALSE,FALSE,TRUE,17,FALSE,0,172,0,Good,2,FALSE
20026162,Aalter,Apartment,ground-floor,810000,Private,3,137,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,147,0,Good,2,TRUE
20207042,Aalter,Apartment,apartment,320000,Private,2,71,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,71,0,Good,0,FALSE
20204335,Elsene,Apartment,apartment,415000,Private,2,85,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,85,0,Not Known,0,FALSE
20207043,Elsene,Apartment,apartment,479000,Private,2,97,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,97,0,Good,0,FALSE
20207045,Elsene,Apartment,apartment,549000,Private,2,105,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,105,0,Good,0,FALSE
20207044,Elsene,Apartment,apartment,599500,Private,3,133,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,133,0,Not Known,0,FALSE
9564559,Elsene,House,house,320376,Private,3,187,FALSE,FALSE,FALSE,FALSE,0,TRUE,505,692,571,Not Known,0,FALSE
9564552,Elsene,House,house,353249,Private,3,187,FALSE,FALSE,FALSE,FALSE,0,TRUE,846,1033,912,Not Known,0,FALSE
11150673,Elsene,Apartment,apartment,320500,Private,2,74,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,81,0,Not Known,0,FALSE
11150676,Elsene,Apartment,apartment,390000,Private,2,98,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,109,0,Not Known,0,FALSE
11150672,Elsene,Apartment,apartment,400000,Private,2,94,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,105,0,Not Known,0,FALSE
11150674,Elsene,Apartment,apartment,570000,Private,3,129,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,140,0,Not Known,0,FALSE
11150671,Elsene,Apartment,penthouse,594000,Private,2,113,FALSE,FALSE,FALSE,TRUE,40,FALSE,0,153,0,Not Known,0,FALSE
10697432,Elsene,House,house,321133,Private,3,132,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,132,532,Not Known,0,FALSE
20196379,Elsene,Apartment,apartment,321694,Private,1,92,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,106,0,Not Known,2,FALSE
20196397,Elsene,Apartment,apartment,321855,Private,1,92,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,106,0,Not Known,2,FALSE
20196394,Elsene,Apartment,apartment,323068,Private,1,91,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,101,0,Not Known,2,FALSE
20196384,Elsene,Apartment,apartment,326293,Private,1,91,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,103,0,Not Known,2,FALSE
20196370,Elsene,Apartment,apartment,332659,Private,2,96,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,110,0,Not Known,2,FALSE
20196375,Elsene,Apartment,apartment,332820,Private,2,96,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,106,0,Not Known,2,FALSE
20196365,Elsene,Apartment,apartment,368701,Private,2,105,TRUE,FALSE,FALSE,TRUE,9,FALSE,0,114,0,Not Known,2,FALSE
20196368,Elsene,Apartment,apartment,369746,Private,2,111,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,118,0,Not Known,2,FALSE
20196389,Elsene,Apartment,apartment,371520,Private,2,106,TRUE,FALSE,FALSE,TRUE,17,FALSE,0,123,0,Not Known,2,FALSE
20196374,Elsene,Apartment,apartment,378699,Private,2,109,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,116,0,Not Known,2,FALSE
20196376,Elsene,Apartment,apartment,380795,Private,2,109,TRUE,FALSE,FALSE,TRUE,9,FALSE,0,118,0,Not Known,2,FALSE
20196396,Elsene,Apartment,apartment,385155,Private,1,95,TRUE,FALSE,FALSE,TRUE,24,FALSE,0,119,0,Not Known,2,FALSE
20196373,Elsene,Apartment,apartment,385794,Private,2,106,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,124,0,Not Known,2,FALSE
20196393,Elsene,Apartment,apartment,391521,Private,2,106,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,119,0,Not Known,2,FALSE
20196366,Elsene,Apartment,apartment,392005,Private,2,106,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,120,0,Not Known,2,FALSE
20196378,Brugge,Apartment,apartment,392889,Private,2,108,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,126,0,Not Known,2,FALSE
20196386,Brugge,Apartment,apartment,392889,Private,2,108,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,126,0,Not Known,2,FALSE
20196382,Brugge,Apartment,apartment,401758,Private,2,115,TRUE,FALSE,FALSE,TRUE,9,FALSE,0,124,0,Not Known,2,FALSE
20196369,Brugge,Apartment,apartment,401996,Private,2,116,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,131,0,Not Known,2,FALSE
20196390,Brugge,Apartment,apartment,401996,Private,2,116,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,131,0,Not Known,2,FALSE
20196392,Bellecourt,Apartment,apartment,404499,Private,2,115,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,126,0,Not Known,2,FALSE
20196383,Bellecourt,Apartment,apartment,406434,Private,2,114,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,129,0,Not Known,2,FALSE
20196385,Aalst,Apartment,apartment,412723,Private,2,104,TRUE,FALSE,FALSE,TRUE,38,FALSE,0,142,0,Not Known,2,FALSE
20196377,Aalst,Apartment,apartment,427313,Private,3,116,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,128,0,Not Known,2,FALSE
20196388,Aalst,Apartment,apartment,428364,Private,2,113,TRUE,FALSE,FALSE,TRUE,30,FALSE,0,143,0,Not Known,2,FALSE
20196391,Aalst,Apartment,apartment,428525,Private,2,106,TRUE,FALSE,FALSE,TRUE,45,FALSE,0,151,0,Not Known,2,FALSE
20196372,Aalst,Apartment,apartment,430615,Private,2,116,TRUE,FALSE,FALSE,TRUE,41,FALSE,0,157,0,Not Known,2,FALSE
20196371,Haine-Saint-Paul,Apartment,apartment,435220,Private,2,119,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,134,0,Not Known,2,FALSE
20196400,Ronse,Apartment,apartment,435220,Private,2,119,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,134,0,Not Known,2,FALSE
20196387,Ronse,Apartment,apartment,439413,Private,2,118,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,138,0,Not Known,2,FALSE
20196398,Ronse,Apartment,apartment,439413,Private,2,118,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,138,0,Not Known,2,FALSE
20196348,Ronse,Apartment,apartment,534950,Private,3,149,TRUE,FALSE,FALSE,TRUE,24,FALSE,0,173,0,Not Known,2,FALSE
20196347,Ronse,Apartment,apartment,582764,Private,3,148,TRUE,FALSE,FALSE,TRUE,48,FALSE,0,196,0,Not Known,2,FALSE
20196401,Ronse,Apartment,apartment,637350,Private,2,167,TRUE,FALSE,FALSE,TRUE,36,FALSE,0,203,0,Not Known,2,FALSE
20196399,Ronse,Apartment,apartment,655004,Private,3,166,TRUE,FALSE,FALSE,TRUE,56,FALSE,0,222,0,Not Known,2,FALSE
10163810,Ronse,House,house,321949,Private,3,133,FALSE,FALSE,FALSE,FALSE,0,TRUE,176,309,245,Not Known,0,FALSE
10163811,Ronse,House,house,338857,Private,3,134,FALSE,FALSE,FALSE,FALSE,0,TRUE,142,276,211,Not Known,0,FALSE
10163808,Ronse,House,house,356068,Private,3,134,FALSE,FALSE,FALSE,FALSE,0,TRUE,305,439,374,Not Known,0,FALSE
20141886,Ronse,Apartment,apartment,322000,Private,1,78,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,86,0,As new,3,TRUE
20141887,Ronse,Apartment,apartment,342000,Private,2,99,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,107,0,As new,3,TRUE
20141884,Ronse,Apartment,apartment,357000,Private,2,107,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,117,0,As new,3,TRUE
20141883,Ronse,Apartment,penthouse,429000,Private,2,112,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,112,0,As new,3,TRUE
20056030,Ronse,Apartment,apartment,322000,Private,1,78,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,86,0,Not Known,4,TRUE
20056021,Ronse,Apartment,apartment,342000,Private,2,103,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,110,0,Not Known,4,TRUE
20056018,Ronse,Apartment,apartment,357000,Private,2,107,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,117,0,Not Known,4,TRUE
20056029,Ronse,Apartment,penthouse,429000,Private,2,112,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,132,0,Not Known,4,TRUE
11126419,Ronse,Apartment,apartment,322455,Private,2,75,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,85,0,Not Known,0,FALSE
20111288,Ronse,Apartment,apartment,323226,Private,2,77,FALSE,FALSE,FALSE,TRUE,9,FALSE,0,86,0,Not Known,0,FALSE
11178573,Ronse,House,house,322880,Private,3,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
10214675,Ronse,House,house,323000,Private,3,138,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,138,123,Not Known,0,FALSE
10214676,Ronse,House,house,326000,Private,3,138,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,138,126,Not Known,0,FALSE
10957549,Ronse,House,house,335000,Private,3,179,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,179,165,Not Known,0,FALSE
10957547,Ronse,House,house,335000,Private,4,176,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,176,157,Not Known,0,FALSE
10957552,Ronse,House,house,335000,Private,4,176,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,176,159,Not Known,0,FALSE
10214674,Ronse,House,house,369000,Private,3,147,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,147,186,Not Known,0,FALSE
20203492,Ronse,House,house,324000,Private,3,129,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,129,354,Not Known,0,FALSE
20203494,Ronse,House,house,324000,Private,3,129,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,129,355,Not Known,0,FALSE
8972064,Ronse,Apartment,apartment,324146,Private,2,82,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,89,0,Good,0,FALSE
8972068,Ronse,Apartment,apartment,378500,Private,2,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
8972066,Ronse,Apartment,apartment,395674,Private,3,109,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,109,0,Good,0,FALSE
20026181,Ronse,Apartment,apartment,325000,Private,2,93,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,93,0,As new,4,TRUE
20026210,Ronse,Apartment,apartment,330000,Private,2,93,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,93,0,As new,4,TRUE
20026240,Ronse,Apartment,apartment,335000,Private,2,93,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,93,0,As new,4,TRUE
20026221,Astene,Apartment,apartment,345000,Private,2,93,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,100,0,As new,4,TRUE
20026215,Astene,Apartment,apartment,349000,Private,2,93,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,100,0,As new,4,TRUE
20026220,Astene,Apartment,apartment,355000,Private,2,97,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,104,0,As new,4,TRUE
20026239,Braine-l'alleud,Apartment,apartment,364000,Private,2,99,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,111,0,As new,4,TRUE
20026176,Braine-l'alleud,Apartment,apartment,366000,Private,2,99,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,111,0,As new,4,TRUE
20048037,Braine-l'alleud,Apartment,apartment,375000,Private,2,104,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,117,0,As new,4,TRUE
20048036,Braine-l'alleud,Apartment,apartment,376000,Private,2,97,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,104,0,As new,4,TRUE
20026242,Braine-l'alleud,Apartment,apartment,389000,Private,3,111,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,111,0,As new,4,TRUE
10965159,Braine-l'alleud,Apartment,apartment,325000,Private,1,53,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,53,0,Just renovated,2,TRUE
10965160,Braine-l'alleud,Apartment,flat-studio,335000,Private,0,58,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,58,0,Just renovated,2,TRUE
10965164,Braine-l'alleud,Apartment,apartment,345000,Private,1,53,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,53,0,Just renovated,2,TRUE
10965162,Beverst,Apartment,flat-studio,345000,Private,0,58,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,58,0,Just renovated,2,TRUE
20131191,Beverst,Apartment,apartment,325000,Private,2,84,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,89,0,As new,0,TRUE
20131186,Kuurne,Apartment,penthouse,335000,Private,1,73,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,84,0,As new,0,TRUE
20131187,Hertsberge,Apartment,apartment,350000,Private,2,84,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,95,0,As new,0,TRUE
20164149,Hertsberge,Apartment,apartment,325000,Private,2,153,FALSE,FALSE,FALSE,TRUE,0,TRUE,6,159,0,Not Known,3,FALSE
10791916,Hertsberge,House,house,325000,Private,3,162,TRUE,FALSE,FALSE,TRUE,0,TRUE,128,290,128,As new,3,FALSE
10830236,Hertsberge,House,house,349900,Private,3,163,TRUE,FALSE,FALSE,TRUE,0,TRUE,137,300,136,As new,3,FALSE
10791913,Hertsberge,House,house,349900,Private,3,168,TRUE,FALSE,FALSE,TRUE,0,TRUE,136,304,136,As new,3,FALSE
10446618,Hertsberge,Apartment,apartment,325000,Private,2,119,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,119,0,Not Known,0,FALSE
10446617,Meulebeke,Apartment,apartment,475000,Private,3,157,FALSE,FALSE,FALSE,TRUE,14,FALSE,0,171,0,Not Known,0,FALSE
10446619,Meulebeke,Other,commercial-premises,550000,Private,0,171,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,181,181,Not Known,0,FALSE
20087450,Blankenberge,House,house,325101,Private,3,130,TRUE,FALSE,FALSE,TRUE,14,TRUE,35,179,0,Not Known,0,FALSE
20087455,Blankenberge,House,house,370000,Private,3,184,TRUE,FALSE,FALSE,TRUE,29,TRUE,35,248,0,Not Known,0,FALSE
20203489,Blankenberge,House,house,326000,Private,3,129,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,129,389,Not Known,0,FALSE
20198499,Brussel,House,house,326662,Private,3,158,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,158,568,Not Known,3,FALSE
10897959,Brussel,House,house,327300,Private,3,212,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,212,176,Not Known,2,FALSE
10897957,Brussel,House,house,327300,Private,3,212,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,212,170,Not Known,2,FALSE
10733497,Brussel,House,house,339580,Private,3,247,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,247,288,Not Known,3,FALSE
10897958,Brussel,House,house,340800,Private,3,235,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,235,191,Not Known,2,FALSE
10897953,Brussel,House,house,347330,Private,3,232,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,232,152,Not Known,2,FALSE
10897952,Brussel,House,house,347330,Private,3,236,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,236,154,Not Known,2,FALSE
10897954,Brussel,House,house,349330,Private,3,232,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,232,149,Not Known,2,FALSE
20043287,Brussel,House,house,366100,Private,3,200,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,200,336,Not Known,3,FALSE
20043288,Brussel,House,house,380600,Private,3,247,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,247,275,Not Known,3,FALSE
11477994,Brussel,House,house,378000,Private,4,170,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,170,217,Not Known,0,FALSE
11478320,Brussel,House,house,393600,Private,4,152,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,152,294,Not Known,0,FALSE
11478316,Brussel,House,house,396520,Private,4,154,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,154,297,Not Known,0,FALSE
11477987,Brussel,House,house,421250,Private,4,151,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,151,294,Not Known,0,FALSE
11477993,Brussel,House,house,423000,Private,4,151,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,151,295,Not Known,0,FALSE
11477991,Vorst,House,house,458000,Private,4,174,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,174,274,Not Known,0,FALSE
11477992,Vorst,House,house,465000,Private,4,151,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,151,310,Not Known,0,FALSE
11477990,Vorst,House,house,494000,Private,4,173,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,173,408,Not Known,0,FALSE
20125621,Turnhout,Apartment,apartment,379000,Private,1,88,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,93,0,Good,0,FALSE
20125623,Deerlijk,Apartment,apartment,469000,Private,2,113,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,118,0,Good,0,FALSE
20125625,Deerlijk,Apartment,apartment,985000,Private,2,143,TRUE,FALSE,FALSE,TRUE,32,FALSE,0,175,0,Good,0,FALSE
20125624,Deerlijk,Other,commercial-premises,525000,Private,0,250,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,250,250,Good,0,FALSE
20224903,Waregem,House,house,379000,Private,3,146,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,146,412,Not Known,0,FALSE
20224898,Waregem,House,house,382000,Private,3,159,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,159,309,Not Known,0,FALSE
20224905,Waregem,House,house,382000,Private,3,146,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,146,350,Not Known,0,FALSE
20224897,Olen,House,house,388000,Private,3,159,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,159,308,Not Known,0,FALSE
20187320,Olen,House,house,379100,Private,3,155,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,155,350,Good,3,FALSE
20187319,Meulebeke,House,house,379100,Private,3,155,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,155,351,Good,3,FALSE
20127514,Ronse,House,house,379303,Private,3,144,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,144,420,Not Known,3,FALSE
20127525,Dongelberg,House,house,385703,Private,3,144,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,144,420,Not Known,3,FALSE
20208228,Dongelberg,Apartment,apartment,380000,Private,1,81,TRUE,FALSE,FALSE,TRUE,20,TRUE,68,169,0,Good,0,FALSE
20208227,Dongelberg,Apartment,apartment,380000,Private,1,81,TRUE,FALSE,FALSE,TRUE,20,TRUE,86,187,0,Good,0,FALSE
20208225,Dongelberg,Apartment,apartment,399000,Private,2,91,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,97,0,Good,0,FALSE
20208224,Dongelberg,Apartment,apartment,405000,Private,2,91,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,97,0,Good,0,FALSE
20208229,Dongelberg,Apartment,apartment,425000,Private,2,98,TRUE,FALSE,FALSE,TRUE,14,TRUE,63,175,0,Good,0,FALSE
11329191,Dongelberg,House,house,380000,Private,4,167,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,167,157,Not Known,0,FALSE
11329188,Dongelberg,House,house,390000,Private,4,164,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,164,202,Not Known,0,FALSE
11329186,Dongelberg,House,house,390000,Private,4,186,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,186,206,Not Known,0,FALSE
11329187,Brielen,House,house,400000,Private,4,164,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,164,216,Not Known,0,FALSE
11329192,Brielen,House,house,405000,Private,4,193,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,193,178,Not Known,0,FALSE
11329189,Brielen,House,house,410000,Private,4,164,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,164,206,Not Known,0,FALSE
11329185,Brielen,House,house,410000,Private,4,188,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,188,271,Not Known,0,FALSE
11329194,Brielen,House,house,415000,Private,4,193,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,193,181,Not Known,0,FALSE
11329190,Brielen,House,house,425000,Private,4,167,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,167,317,Not Known,0,FALSE
11455577,Brielen,House,house,380400,Private,3,160,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,160,426,Not Known,3,FALSE
20127533,Brielen,House,house,381834,Private,3,148,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,148,425,Not Known,3,FALSE
20177032,Hertsberge,House,house,382703,Private,3,143,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,143,322,Good,3,FALSE
20087151,Hertsberge,House,house,383000,Private,3,137,TRUE,FALSE,FALSE,TRUE,17,TRUE,48,202,0,Not Known,3,FALSE
20087140,Hertsberge,House,house,399000,Private,3,151,TRUE,FALSE,FALSE,TRUE,16,TRUE,59,226,0,Not Known,3,FALSE
11313869,Hertsberge,House,house,383000,Private,3,160,FALSE,FALSE,FALSE,FALSE,0,TRUE,115,275,203,Good,0,FALSE
11313871,Bovekerke,House,house,388500,Private,3,143,FALSE,FALSE,FALSE,FALSE,0,TRUE,159,302,230,Good,0,FALSE
11313884,Bovekerke,House,house,398000,Private,3,143,FALSE,FALSE,FALSE,FALSE,0,TRUE,159,302,230,Good,0,FALSE
11313868,Bovekerke,House,house,406000,Private,3,143,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,143,307,Good,0,FALSE
11313882,Bovekerke,House,house,409000,Private,3,143,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,143,316,Good,0,FALSE
11313878,Buggenhout,House,house,414000,Private,3,181,FALSE,FALSE,FALSE,FALSE,0,TRUE,185,366,252,Good,0,FALSE
11313876,Buggenhout,House,house,414000,Private,3,181,FALSE,FALSE,FALSE,FALSE,0,TRUE,185,366,252,Good,0,FALSE
11313883,Kemzeke,House,house,414000,Private,3,181,FALSE,FALSE,FALSE,FALSE,0,TRUE,185,366,252,Good,0,FALSE
11313877,Kemzeke,House,house,421000,Private,3,181,FALSE,FALSE,FALSE,FALSE,0,TRUE,185,366,252,Good,0,FALSE
11313880,Haasrode,House,house,422000,Private,3,160,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,160,265,Good,0,FALSE
11313879,Haasrode,House,house,457500,Private,3,186,FALSE,FALSE,FALSE,FALSE,0,TRUE,259,445,328,Good,0,FALSE
11313885,Haasrode,House,house,481000,Private,4,185,FALSE,FALSE,FALSE,FALSE,0,TRUE,260,445,352,Good,0,FALSE
11313881,Haasrode,House,house,486000,Private,4,185,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,185,406,Good,0,FALSE
11294875,Haasrode,House,house,383000,Private,3,160,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,160,157,Good,0,FALSE
11294874,Asper,House,house,383010,Private,3,160,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,160,159,Good,0,FALSE
11294871,Asper,House,house,383050,Private,3,160,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,160,152,Good,0,FALSE
11294876,Asper,House,house,388000,Private,3,173,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,173,155,Good,0,FALSE
20144204,Asper,Apartment,apartment,385000,Private,1,68,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,68,0,As new,2,TRUE
11106328,Asper,House,house,385909,Private,4,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,0,Good,0,FALSE
10849946,Asper,House,house,386000,Private,3,149,FALSE,FALSE,FALSE,FALSE,0,TRUE,107,256,267,Not Known,0,FALSE
10849949,Asper,House,house,387000,Private,3,129,FALSE,FALSE,FALSE,FALSE,0,TRUE,212,341,311,Not Known,0,FALSE
10849951,Asper,House,house,387626,Private,3,150,FALSE,FALSE,FALSE,FALSE,0,TRUE,139,289,247,Not Known,0,FALSE
10849945,Asper,House,house,391000,Private,3,149,FALSE,FALSE,FALSE,FALSE,0,TRUE,106,255,282,Not Known,0,FALSE
10849948,Beernem,House,house,394000,Private,3,129,FALSE,FALSE,FALSE,FALSE,0,TRUE,174,303,333,Not Known,0,FALSE
10849944,Kemzeke,House,house,395000,Private,3,161,FALSE,FALSE,FALSE,FALSE,0,TRUE,352,513,287,Not Known,0,FALSE
10849950,Damme,House,house,397000,Private,3,147,FALSE,FALSE,FALSE,FALSE,0,TRUE,121,268,314,Not Known,0,FALSE
